SE-00000506,PR-00001125,Karalee Child Care Centre,Karen Johnston Pty Ltd ATF Karen Johnston Trust,32- 36 Arthur Summervilles Road  ,KARALEE,QLD,4306,07 3294 7200,3294 7557,admin@karaleechildcare.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,74,30/05/14,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS
SE-00001543,PR-00000454,Karalee Community Kindergarten,Karalee Community Kindergarten Inc,56 Harold Summervilles Road   ,KARALEE,QLD,4306,07 3294 6699,,kckindy@bigpond.net.au,,24,25/02/14,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS
SE-00000908,PR-00000765,Karalee Outside School Hours Care,Karalee State School P&C Association,C/O Karalee State School   A Summerville Road,KARALEE,QLD,4306,07 3294 5336,32945300,dkohs1@eq.edu.au,,120,30/06/13,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS,Meeting NQS
SE-00002128,PR-00000793,Karana Downs Childcare Centre,Feng Holdings Pty Ltd ATF the Feng Family Trust,171 College Road  ,KARANA DOWNS,QLD,4306,07 3201 0131,07 3201 0131,karanadownchildcare@bigpond.com, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017.,62,7/05/15,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS
SE-00000418,PR-00001163,Karana Early Education Centre,Eskay Kids Pty Ltd,36-38 College Road  ,KARANA DOWNS,QLD,4306,732011145,732012099,karana@eskaykids.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide education and care to children from 15 months up to and including school children This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,63,19/09/14,Meeting NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Meeting NQS,Exceeding NQS,Exceeding NQS,Excellent
SE-00001633,PR-00001057,Lead Childcare - Blackbutt,Leading Child Care Pty Ltd,41 Sutton Street  ,BLACKBUTT,QLD,4306,41700666,,blackbutt@leadchildcare.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017.,65,8/01/15,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed
SE-40001671,PR-00004831,Mission Australia Early Learning Fernvale,Mission Australia Early Learning Services Limited,Fernvale State School  Brisbane Valley Highway,FERNVALE,QLD,4306,0477 735 672,,jeffreyca@missionaustralia.com.au,,22,28/01/18,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed
SE-00000900,PR-00000261,Mt Crosby State School Outside School Hours Care,Mt. Crosby State School P&C Association,Mount Crosby Rd  ,MOUNT CROSBY,QLD,4306,07 3201 0841,07 3813 2200,mtcrosbyoshc@bigpond.com, The maximum number of children able to be provided with education and care after school is 120 The maximum number of children able to be provided with education and care before school is 60 The maximum number of children able to be provided with education and care during school holidays is 90 An approved alternate solution relating to Performance Critieria 18 Accessibility within SP 5.4 Child Care Centres of the Queensland Developmental Code (within a publication date of 23 November 2005) applies to this service.,120,13/04/14,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed
SE-00002007,PR-00001115,Peak Kidz School Aged Care ,Peak Kidz School Aged Care Pty Ltd,Ipswich - Boonah Road  ,PEAK CROSSING,QLD,4306,0411 532 142,07 5464 8100,peakkidz@hotmail.com, An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Developmental Code (with a publication date of 16 November 2007) applies to this service. ,34,23/02/14,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed
SE-00002105,PR-00000910,Quality School Age Care Services - Walloon,Melita Frances Shaw,Amberley - Rosewood Road  ,WALLOON,QLD,4306,0432 240 180,,melitashaw@optusnet.com.au, An approved alternative solution relating to Performance Criteria P18 Accessibility within SP 5.4 Child Care Centres of the Queensland Developmental Code (with a publication date of 16 November 2007) applies to this service.,41,16/08/15,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed
SE-40000749,PR-00000910,Quality School Age Care Services- Fernvale,Melita Frances Shaw,Banks Creek Rd  ,FERNVALE,QLD,4306,432240180,,melitashaw@optusnet.com.au, The service is approved to provide education and care to children during school holidays only.,80,22/09/16,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed
SE-00001541,PR-00000979,West Moreton Community Kindergarten,West Moreton Community Kindergarten Inc.,Keswick Road  ,KARRABIN,QLD,4306,07 3813 4540,38134566,csymonds@wmac.com.au,,44,30/01/14,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed
SE-00001283,PR-00000124,Boonah District Kindergarten,Boonah District Kindergarten Association Inc,Haag Road  ,TEVIOTVILLE,QLD,4309,07 5463 5878,07 5463 5878,boonahkindergarten@bigpond.com,,21,7/06/14,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed
SE-00002308,PR-00001168,Natures Kids Childcare Centre,Natures Kids Childcare Centre Pty Ltd,2 Edward Street  ,KALBAR,QLD,4309,07 5463 9962,07 5463 9963,natureskidschildcare@yahoo.com.au, This service is approved to continue to use an educator to child ratio of 1:5 for children from 15 months to 24 months of age.  This ratio applies for children from 15 months of age in place of regulation 123 (1)(a) until 31 December 2017. This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,78,11/12/14,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed,Provisional – Not Yet Assessed
SE-00000788,PR-00000669,Boonah & District Family Day Care,Boonah & District Family Day Care Association Inc,Shop 1B  Church Street,BOONAH,QLD,4310,07 5463 2828,07 5463 2828,admin@boonahfdc.com.au,,0,4/10/15,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS,Exceeding NQS
SE-00000596,PR-00001129,Goodstart Early Learning Boonah ,Goodstart Early Learning Ltd,101 Church Street  ,BOONAH,QLD,4310,07 5463 2333,07 5463 4442,kdo@goodstart.org.au, This service is approved to provide a rest period from 12:00pm to 2:00pm on Monday to Friday. This condition expires on 31 December 2019 (subject to the provisions of Regulation 310 (1)).,65,1/12/15,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed,Provisional – Not yet assessed
